"","product","d_1914","d_1915","d_1916","d_1917","d_1918","d_1919","d_1920","d_1921","d_1922","d_1923","d_1924","d_1925","d_1926","d_1927","d_1928","d_1929","d_1930","d_1931","d_1932","d_1933","d_1934","d_1935","d_1936","d_1937","d_1938","d_1939","d_1940","d_1941"
"359","FOODS_3_360_TX_3_validation",0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"360","FOODS_3_361_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"361","FOODS_3_362_TX_3_validation",9,9,9,7,8,8,10,10,11,10,8,10,10,9,11,10,11,8,10,9,11,10,10,9,8,9,9,10
"362","FOODS_3_363_TX_3_validation",1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2
"363","FOODS_3_364_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364","FOODS_3_365_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365","FOODS_3_366_TX_3_validation",1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","FOODS_3_367_TX_3_validation",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"367","FOODS_3_368_TX_3_validation",2,2,2,2,2,3,3,3,3,2,3,3,4,3,3,2,3,3,3,3,3,3,2,2,2,2,3,3
"368","FOODS_3_369_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"369","FOODS_3_370_TX_3_validation",10,8,10,9,9,10,11,10,10,9,10,10,11,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10
"370","FOODS_3_371_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"371","FOODS_3_372_TX_3_validation",4,4,4,4,4,5,6,4,4,4,4,4,5,5,5,4,4,4,4,4,5,4,4,4,4,4,4,5
"372","FOODS_3_373_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","FOODS_3_374_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374","FOODS_3_375_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","FOODS_3_376_TX_3_validation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","FOODS_3_377_TX_3_validation",40,42,40,39,39,42,48,44,46,43,43,44,49,44,47,43,44,43,42,46,47,44,42,41,40,39,45,44
"377","FOODS_3_378_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"378","FOODS_3_379_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","FOODS_3_380_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380","FOODS_3_381_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381","FOODS_3_382_TX_3_validation",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"382","FOODS_3_383_TX_3_validation",1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
"383","FOODS_3_384_TX_3_validation",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"384","FOODS_3_385_TX_3_validation",1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"385","FOODS_3_386_TX_3_validation",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"386","FOODS_3_387_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"387","FOODS_3_388_TX_3_validation",2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1
"388","FOODS_3_389_TX_3_validation",12,11,11,10,10,11,12,12,11,11,11,11,12,11,11,11,11,11,11,12,12,11,11,11,11,10,12,11
"389","FOODS_3_390_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"390","FOODS_3_391_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","FOODS_3_392_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"392","FOODS_3_393_TX_3_validation",3,3,3,2,2,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3
"393","FOODS_3_394_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394","FOODS_3_395_TX_3_validation",0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1
"395","FOODS_3_396_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396","FOODS_3_397_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397","FOODS_3_398_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"398","FOODS_3_399_TX_3_validation",5,6,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,6,6
"399","FOODS_3_400_TX_3_validation",0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1
"400","FOODS_3_401_TX_3_validation",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","FOODS_3_402_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402","FOODS_3_403_TX_3_validation",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"403","FOODS_3_404_TX_3_validation",-1,-1,-1,-1,-2,0,0,-1,-1,-2,-1,-2,-1,-1,-1,-2,-2,-2,-2,-2,-1,-2,-3,-3,-3,-3,-2,-2
"404","FOODS_3_405_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"405","FOODS_3_406_TX_3_validation",2,3,1,1,0,4,3,3,2,2,1,1,4,4,3,2,2,1,0,4,3,3,2,2,1,0,4,3
"406","FOODS_3_407_TX_3_validation",1,1,1,1,0,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,0,2,1
"407","FOODS_3_408_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408","FOODS_3_409_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409","FOODS_3_410_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410","FOODS_3_411_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"411","FOODS_3_412_TX_3_validation",4,4,3,3,3,4,6,5,6,5,5,5,7,5,6,4,6,5,5,5,6,4,4,4,4,3,4,4
"412","FOODS_3_413_TX_3_validation",1,1,1,1,1,1,3,2,3,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,2,1,2,2
"413","FOODS_3_414_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"414","FOODS_3_415_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"415","FOODS_3_416_TX_3_validation",0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1
"416","FOODS_3_417_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"417","FOODS_3_418_TX_3_validation",1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1
"418","FOODS_3_419_TX_3_validation",0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"419","FOODS_3_420_TX_3_validation",1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1
"420","FOODS_3_421_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421","FOODS_3_422_TX_3_validation",2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"422","FOODS_3_423_TX_3_validation",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"423","FOODS_3_424_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"424","FOODS_3_425_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425","FOODS_3_426_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426","FOODS_3_427_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427","FOODS_3_428_TX_3_validation",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428","FOODS_3_429_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"429","FOODS_3_430_TX_3_validation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","FOODS_3_431_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"431","FOODS_3_432_TX_3_validation",2,1,2,1,1,3,3,1,2,1,2,2,3,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2
"432","FOODS_3_433_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"433","FOODS_3_434_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"434","FOODS_3_435_TX_3_validation",3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"435","FOODS_3_436_TX_3_validation",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"436","FOODS_3_437_TX_3_validation",2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"437","FOODS_3_438_TX_3_validation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","FOODS_3_439_TX_3_validation",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"439","FOODS_3_440_TX_3_validation",1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
"440","FOODS_3_441_TX_3_validation",0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"441","FOODS_3_442_TX_3_validation",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","FOODS_3_443_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443","FOODS_3_444_TX_3_validation",0,0,-1,-1,-1,0,3,1,2,1,1,1,3,1,2,1,2,2,1,1,3,1,0,0,0,0,1,1
"444","FOODS_3_445_TX_3_validation",1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"445","FOODS_3_446_TX_3_validation",2,2,2,1,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
"446","FOODS_3_447_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447","FOODS_3_448_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"448","FOODS_3_449_TX_3_validation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","FOODS_3_450_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"450","FOODS_3_451_TX_3_validation",1,2,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,1
"451","FOODS_3_452_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452","FOODS_3_453_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","FOODS_3_454_TX_3_validation",0,0,0,0,0,-1,2,0,2,0,1,2,2,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0
"454","FOODS_3_455_TX_3_validation",11,9,8,8,10,12,14,14,12,11,12,13,14,14,15,12,12,11,13,14,14,14,12,11,11,12,13,13
"455","FOODS_3_456_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456","FOODS_3_457_TX_3_validation",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457","FOODS_3_458_TX_3_validation",10,9,9,9,10,11,10,10,9,9,9,9,12,11,10,10,10,9,9,11,11,10,10,9,9,9,11,11
"458","FOODS_3_459_TX_3_validation",3,3,2,2,2,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3
"459","FOODS_3_460_TX_3_validation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","FOODS_3_461_TX_3_validation",1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1
"461","FOODS_3_462_TX_3_validation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","FOODS_3_463_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463","FOODS_3_464_TX_3_validation",1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1
"464","FOODS_3_465_TX_3_validation",0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1
"465","FOODS_3_466_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466","FOODS_3_467_TX_3_validation",0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
"467","FOODS_3_468_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1
"468","FOODS_3_469_TX_3_validation",2,2,2,2,2,2,3,2,2,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,3
"469","FOODS_3_470_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470","FOODS_3_471_TX_3_validation",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471","FOODS_3_472_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472","FOODS_3_473_TX_3_validation",4,4,4,3,3,4,5,4,5,4,4,4,5,4,5,4,5,4,4,5,5,4,4,4,3,3,4,4
"473","FOODS_3_474_TX_3_validation",9,7,5,4,3,5,5,3,4,3,3,2,4,3,3,2,3,2,2,3,4,3,2,2,2,1,3,3
"474","FOODS_3_475_TX_3_validation",1,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"475","FOODS_3_476_TX_3_validation",3,3,3,3,3,4,5,4,4,4,3,3,5,4,4,4,4,3,3,4,5,4,4,3,3,3,4,4
"476","FOODS_3_477_TX_3_validation",5,5,5,4,5,5,6,6,6,6,5,6,7,6,6,6,6,6,6,7,6,6,6,5,5,5,6,6
"477","FOODS_3_478_TX_3_validation",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"478","FOODS_3_479_TX_3_validation",1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1
"479","FOODS_3_480_TX_3_validation",1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"480","FOODS_3_481_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481","FOODS_3_482_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"482","FOODS_3_483_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483","FOODS_3_484_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484","FOODS_3_485_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"485","FOODS_3_486_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486","FOODS_3_487_TX_3_validation",3,3,3,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"487","FOODS_3_488_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"488","FOODS_3_489_TX_3_validation",3,3,3,2,3,3,3,3,3,2,3,2,3,3,3,3,3,2,2,3,3,3,3,2,2,2,3,3
"489","FOODS_3_490_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"490","FOODS_3_491_TX_3_validation",7,6,6,6,5,7,7,7,6,6,6,6,7,7,6,6,6,6,6,7,7,6,6,6,5,5,6,6
"491","FOODS_3_492_TX_3_validation",0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
"492","FOODS_3_493_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493","FOODS_3_494_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494","FOODS_3_495_TX_3_validation",2,2,2,2,2,2,3,2,3,2,2,3,3,2,3,2,3,3,3,3,3,2,2,2,2,2,3,2
"495","FOODS_3_496_TX_3_validation",1,1,1,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1
"496","FOODS_3_497_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"497","FOODS_3_498_TX_3_validation",7,7,7,8,6,8,7,8,8,7,7,8,8,7,8,7,8,8,7,7,8,7,7,7,7,7,7,7
"498","FOODS_3_499_TX_3_validation",10,8,8,8,7,8,11,11,11,9,9,9,11,10,11,9,10,10,9,10,11,10,9,9,9,8,9,10
"499","FOODS_3_500_TX_3_validation",0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
"500","FOODS_3_501_TX_3_validation",6,5,4,4,4,6,5,6,6,5,4,4,7,6,6,5,5,4,4,7,7,6,5,5,4,4,7,7
"501","FOODS_3_502_TX_3_validation",2,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2
"502","FOODS_3_503_TX_3_validation",5,5,4,4,3,5,6,5,5,5,4,4,6,5,5,5,5,4,4,6,6,5,5,4,4,4,6,5
"503","FOODS_3_504_TX_3_validation",1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"504","FOODS_3_505_TX_3_validation",2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"505","FOODS_3_506_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506","FOODS_3_507_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507","FOODS_3_508_TX_3_validation",2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2
"508","FOODS_3_509_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509","FOODS_3_510_TX_3_validation",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"510","FOODS_3_511_TX_3_validation",6,6,6,6,5,6,7,6,7,6,6,6,7,6,7,6,7,6,6,7,7,6,6,6,6,5,7,6
"511","FOODS_3_512_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512","FOODS_3_513_TX_3_validation",0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"513","FOODS_3_514_TX_3_validation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","FOODS_3_515_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"515","FOODS_3_516_TX_3_validation",7,8,8,7,7,11,13,10,11,10,11,10,12,11,11,10,10,10,10,11,12,10,9,9,8,8,11,10
"516","FOODS_3_517_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517","FOODS_3_518_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518","FOODS_3_519_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"519","FOODS_3_520_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"520","FOODS_3_521_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521","FOODS_3_522_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522","FOODS_3_523_TX_3_validation",3,3,3,3,3,3,4,3,3,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3
"523","FOODS_3_524_TX_3_validation",1,1,0,0,0,2,2,2,1,1,1,0,2,3,2,2,1,1,0,3,2,2,2,2,1,1,3,3
"524","FOODS_3_525_TX_3_validation",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"525","FOODS_3_526_TX_3_validation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","FOODS_3_527_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527","FOODS_3_528_TX_3_validation",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"528","FOODS_3_529_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529","FOODS_3_530_TX_3_validation",6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"530","FOODS_3_531_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"531","FOODS_3_532_TX_3_validation",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"532","FOODS_3_533_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"533","FOODS_3_534_TX_3_validation",1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"534","FOODS_3_535_TX_3_validation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535","FOODS_3_536_TX_3_validation",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"536","FOODS_3_537_TX_3_validation",1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
